username,anime_id,my_watched_episodes,my_start_date,my_finish_date,my_score,my_status,my_rewatching,my_rewatching_ep,my_last_updated,my_tags
nitewing34,11785,0,0000-00-00,0000-00-00,0,6,0.0,0,1337039666,
nitewing34,12293,13,0000-00-00,2013-02-17,7,2,,0,1361158144,"Gods, Mythology, Harem"
nitewing34,12445,6,2012-06-03,0000-00-00,0,1,,0,1369518188,
nitewing34,12531,5,2013-11-12,0000-00-00,0,1,,0,1384254159,
nitewing34,12565,0,0000-00-00,0000-00-00,0,6,0.0,0,1331720309,
nitewing34,12967,9,0000-00-00,0000-00-00,0,1,0.0,0,1400484113,
nitewing34,13125,11,2013-01-14,0000-00-00,0,1,,0,1400483724,
nitewing34,13655,0,0000-00-00,0000-00-00,0,6,0.0,0,1359167411,
nitewing34,14075,11,2013-02-02,0000-00-00,0,1,,0,1400483564,
nitewing34,14227,2,0000-00-00,0000-00-00,0,1,0.0,0,1369517279,
nitewing34,14283,12,0000-00-00,2013-05-12,7,2,,0,1369517678,
nitewing34,14467,0,0000-00-00,0000-00-00,0,6,0.0,0,1356495905,
nitewing34,14515,0,0000-00-00,0000-00-00,0,6,,0,1369515955,
nitewing34,14921,4,0000-00-00,0000-00-00,0,1,0.0,0,1371491786,
nitewing34,15109,4,0000-00-00,0000-00-00,0,3,0.0,0,1369517798,
nitewing34,15613,2,0000-00-00,0000-00-00,0,3,0.0,0,1369517632,
nitewing34,16005,6,0000-00-00,0000-00-00,0,1,0.0,0,1369517560,
nitewing34,16033,0,0000-00-00,0000-00-00,0,6,,0,1371492118,
nitewing34,16035,2,0000-00-00,0000-00-00,0,1,0.0,0,1371492070,
nitewing34,16067,1,0000-00-00,0000-00-00,0,1,0.0,0,1384254995,
nitewing34,16417,0,0000-00-00,0000-00-00,0,6,0.0,0,1369515810,
nitewing34,16512,2,2013-05-18,0000-00-00,0,1,,0,1369516383,
nitewing34,16918,11,0000-00-00,2014-05-11,0,2,,0,1400483685,
nitewing34,17831,9,0000-00-00,0000-00-00,0,1,0.0,0,1400484470,
nitewing34,17849,2,2013-05-17,0000-00-00,0,1,,0,1369517211,
nitewing34,17895,12,0000-00-00,0000-00-00,0,1,0.0,0,1400483608,
nitewing34,17909,10,0000-00-00,0000-00-00,0,1,0.0,0,1400484441,
nitewing34,18153,1,0000-00-00,0000-00-00,0,1,0.0,0,1384254656,
nitewing34,18179,10,0000-00-00,0000-00-00,0,1,0.0,0,1400483862,
nitewing34,18229,5,0000-00-00,0000-00-00,0,1,0.0,0,1384254552,
nitewing34,18277,17,0000-00-00,0000-00-00,0,1,,0,1400483474,
nitewing34,18679,3,0000-00-00,0000-00-00,0,1,0.0,0,1400484605,
nitewing34,18893,8,0000-00-00,0000-00-00,0,1,0.0,0,1400484772,
nitewing34,18897,5,0000-00-00,0000-00-00,0,1,0.0,0,1400484197,
nitewing34,19151,1,0000-00-00,0000-00-00,0,6,0.0,0,1384255020,
nitewing34,19365,7,0000-00-00,0000-00-00,0,1,0.0,0,1400484055,
nitewing34,19367,8,0000-00-00,0000-00-00,0,1,0.0,0,1400484826,
nitewing34,19369,7,0000-00-00,0000-00-00,0,1,0.0,0,1400484084,
nitewing34,19769,7,0000-00-00,0000-00-00,0,1,0.0,0,1400483962,
nitewing34,19855,4,0000-00-00,0000-00-00,0,1,0.0,0,1400484655,
nitewing34,20785,4,2014-05-18,0000-00-00,0,1,,0,1400483139,"Magic, Martial arts, High school "
nitewing34,20787,3,0000-00-00,0000-00-00,0,1,0.0,0,1400485025,
nitewing34,21085,5,0000-00-00,0000-00-00,0,1,0.0,0,1400484370,
nitewing34,21177,2,0000-00-00,0000-00-00,0,1,0.0,0,1400484705,
nitewing34,21561,2,0000-00-00,0000-00-00,0,1,0.0,0,1400484989,
nitewing34,22547,3,0000-00-00,0000-00-00,0,1,0.0,0,1400484410,
nitewing34,33687,0,0000-00-00,0000-00-00,7,6,0.0,0,1502090128,
ChicoDj_,20,28,0000-00-00,0000-00-00,7,1,0.0,0,1508800061,
ChicoDj_,21,36,0000-00-00,0000-00-00,9,4,0.0,0,1508799841,
ChicoDj_,30,0,0000-00-00,0000-00-00,7,6,0.0,0,1508802060,
ChicoDj_,225,64,0000-00-00,0000-00-00,9,2,0.0,0,1508801193,
ChicoDj_,227,6,2017-05-14,2017-05-15,10,2,0.0,0,1508799452,
ChicoDj_,269,14,0000-00-00,0000-00-00,7,3,0.0,0,1508875155,
ChicoDj_,1195,7,0000-00-00,0000-00-00,4,4,0.0,0,1508799793,
ChicoDj_,1535,37,0000-00-00,0000-00-00,10,2,0.0,0,1509457397,
ChicoDj_,2156,52,0000-00-00,0000-00-00,8,2,0.0,0,1508801271,
ChicoDj_,2236,1,0000-00-00,0000-00-00,9,2,0.0,0,1508800288,
ChicoDj_,2494,12,0000-00-00,0000-00-00,2,1,0.0,0,1508799593,
ChicoDj_,2890,1,0000-00-00,0000-00-00,10,1,0.0,0,1520711502,
ChicoDj_,5081,3,0000-00-00,0000-00-00,3,4,0.0,0,1508875100,
ChicoDj_,5337,28,0000-00-00,0000-00-00,7,4,0.0,0,1508801297,
ChicoDj_,7593,1,0000-00-00,0000-00-00,1,4,0.0,0,1508801598,
ChicoDj_,9041,3,0000-00-00,0000-00-00,4,4,0.0,0,1508801908,
ChicoDj_,9919,0,0000-00-00,0000-00-00,7,6,0.0,0,1508800856,
ChicoDj_,10620,26,0000-00-00,0000-00-00,7,2,0.0,0,1519939919,
ChicoDj_,11061,18,0000-00-00,0000-00-00,8,4,0.0,0,1508801133,
ChicoDj_,11111,12,0000-00-00,0000-00-00,10,2,0.0,0,1508800502,
ChicoDj_,11757,25,0000-00-00,0000-00-00,5,2,0.0,0,1508800628,
ChicoDj_,11785,3,0000-00-00,0000-00-00,4,4,0.0,0,1508801811,
ChicoDj_,14349,1,0000-00-00,0000-00-00,6,4,0.0,0,1508799758,
ChicoDj_,15583,8,0000-00-00,0000-00-00,7,1,0.0,0,1509569362,
ChicoDj_,16498,11,0000-00-00,0000-00-00,7,4,0.0,0,1508800014,
ChicoDj_,18115,0,0000-00-00,0000-00-00,9,6,0.0,0,1508874733,
ChicoDj_,18679,4,0000-00-00,0000-00-00,8,1,0.0,0,1508800334,
ChicoDj_,18897,2,0000-00-00,0000-00-00,8,1,0.0,0,1524405120,
ChicoDj_,19291,93,0000-00-00,0000-00-00,6,2,0.0,0,1508801222,
ChicoDj_,19369,2,0000-00-00,0000-00-00,7,6,0.0,0,1508801949,
ChicoDj_,20583,1,0000-00-00,0000-00-00,8,6,0.0,0,1508801465,
ChicoDj_,22199,10,0000-00-00,0000-00-00,7,1,0.0,0,1509823964,
ChicoDj_,22319,9,0000-00-00,0000-00-00,9,4,0.0,0,1508799954,
ChicoDj_,23755,21,0000-00-00,0000-00-00,9,1,0.0,0,1508800137,
ChicoDj_,26243,0,0000-00-00,0000-00-00,0,6,0.0,0,1514745598,
ChicoDj_,28121,13,0000-00-00,0000-00-00,10,1,0.0,0,1508800605,
ChicoDj_,29786,12,0000-00-00,0000-00-00,8,1,0.0,0,1513378939,
ChicoDj_,30276,6,0000-00-00,0000-00-00,8,1,0.0,0,1508799889,
ChicoDj_,30307,12,0000-00-00,0000-00-00,2,2,0.0,0,1508800386,
ChicoDj_,30694,3,0000-00-00,0000-00-00,6,4,0.0,0,1508801173,
ChicoDj_,30749,2,0000-00-00,0000-00-00,7,4,0.0,0,1508799652,
ChicoDj_,31592,47,0000-00-00,0000-00-00,6,2,0.0,0,1508801251,
ChicoDj_,31845,3,0000-00-00,0000-00-00,4,4,0.0,0,1508801761,
ChicoDj_,31964,10,0000-00-00,0000-00-00,9,1,0.0,0,1515278856,
ChicoDj_,32262,12,0000-00-00,0000-00-00,6,2,0.0,0,1508801492,
ChicoDj_,33010,0,0000-00-00,0000-00-00,0,6,0.0,0,1509463282,
ChicoDj_,33487,6,0000-00-00,0000-00-00,7,1,0.0,0,1510504990,
ChicoDj_,33743,3,0000-00-00,0000-00-00,6,4,0.0,0,1508800427,
ChicoDj_,34280,12,0000-00-00,0000-00-00,7,2,0.0,0,1508800173,
ChicoDj_,34540,1,0000-00-00,0000-00-00,10,2,0.0,0,1516578074,
ChicoDj_,34572,2,0000-00-00,0000-00-00,7,1,0.0,0,1508799866,
ChicoDj_,34902,2,0000-00-00,0000-00-00,7,1,0.0,0,1516366372,
ChicoDj_,34964,0,0000-00-00,0000-00-00,0,6,0.0,0,1516144779,
ChicoDj_,35222,4,0000-00-00,0000-00-00,10,1,0.0,0,1517667169,
ChicoDj_,35330,2,0000-00-00,0000-00-00,8,1,0.0,0,1517525893,
ChicoDj_,35842,0,0000-00-00,0000-00-00,0,6,0.0,0,1509463304,
ChicoDj_,35849,2,0000-00-00,0000-00-00,4,4,0.0,0,1517093580,
pro_devel,6,0,0000-00-00,0000-00-00,0,4,0.0,0,1471270697,
pro_devel,20,220,0000-00-00,0000-00-00,0,2,0.0,0,1495155915,
pro_devel,21,804,0000-00-00,0000-00-00,10,1,0.0,0,1504585253,
pro_devel,22,178,0000-00-00,2017-04-18,0,2,0.0,0,1492511945,
pro_devel,68,23,0000-00-00,0000-00-00,0,2,0.0,0,1475526919,
pro_devel,71,24,0000-00-00,0000-00-00,7,2,0.0,0,1472188812,
pro_devel,72,12,0000-00-00,0000-00-00,7,2,0.0,0,1472188821,
pro_devel,73,13,0000-00-00,0000-00-00,7,2,0.0,0,1472247459,
pro_devel,121,51,0000-00-00,2016-10-17,0,2,0.0,0,1476737758,
pro_devel,150,0,0000-00-00,0000-00-00,0,6,0.0,0,1489271420,
pro_devel,161,0,0000-00-00,0000-00-00,0,6,0.0,0,1457521937,
pro_devel,166,26,0000-00-00,2017-03-25,0,2,0.0,0,1490427380,
pro_devel,170,101,0000-00-00,0000-00-00,10,2,0.0,0,1461200514,
pro_devel,195,0,0000-00-00,0000-00-00,0,6,0.0,0,1472254271,
pro_devel,199,0,0000-00-00,0000-00-00,0,1,0.0,0,1493516672,
pro_devel,205,26,0000-00-00,0000-00-00,0,2,0.0,0,1474742779,
pro_devel,210,110,0000-00-00,0000-00-00,0,1,0.0,0,1502113524,
pro_devel,223,72,0000-00-00,0000-00-00,8,3,0.0,0,1470036275,
pro_devel,225,0,0000-00-00,0000-00-00,0,6,0.0,0,1468108873,
pro_devel,235,151,0000-00-00,0000-00-00,0,1,0.0,0,1492464069,
pro_devel,238,0,0000-00-00,0000-00-00,0,6,0.0,0,1457415330,
pro_devel,245,43,0000-00-00,0000-00-00,9,2,0.0,0,1472351024,
pro_devel,249,52,0000-00-00,0000-00-00,0,1,0.0,0,1494977777,
pro_devel,269,267,0000-00-00,0000-00-00,9,1,0.0,0,1492514145,
pro_devel,355,0,0000-00-00,0000-00-00,0,1,0.0,0,1489275068,
pro_devel,449,0,0000-00-00,0000-00-00,0,6,0.0,0,1457415384,
pro_devel,450,0,0000-00-00,0000-00-00,0,6,0.0,0,1457415390,
pro_devel,451,0,0000-00-00,0000-00-00,0,6,0.0,0,1457415408,
pro_devel,452,0,0000-00-00,0000-00-00,0,6,0.0,0,1457415402,
pro_devel,481,224,0000-00-00,2017-05-15,0,2,0.0,0,1494817808,
pro_devel,482,180,0000-00-00,0000-00-00,0,2,0.0,0,1494817856,
pro_devel,516,358,0000-00-00,2017-03-07,0,2,0.0,0,1488848988,
pro_devel,527,276,0000-00-00,0000-00-00,0,2,0.0,0,1488407609,
pro_devel,585,0,0000-00-00,0000-00-00,0,1,0.0,0,1493761240,
pro_devel,813,0,0000-00-00,0000-00-00,0,6,0.0,0,1468108892,
pro_devel,857,25,0000-00-00,0000-00-00,0,2,0.0,0,1478137263,
pro_devel,918,201,0000-00-00,0000-00-00,9,2,0.0,0,1467066722,
pro_devel,995,13,0000-00-00,2017-04-18,0,2,0.0,0,1492511956,
pro_devel,1190,1,0000-00-00,0000-00-00,0,2,0.0,0,1490446034,
pro_devel,1316,0,0000-00-00,0000-00-00,0,1,0.0,0,1496425252,
pro_devel,1482,0,0000-00-00,0000-00-00,0,6,0.0,0,1459388813,
pro_devel,1535,37,0000-00-00,0000-00-00,8,2,0.0,0,1457100760,
pro_devel,1557,1,0000-00-00,0000-00-00,0,1,0.0,0,1480892699,
pro_devel,1564,192,0000-00-00,0000-00-00,0,2,0.0,0,1488407601,
pro_devel,1604,0,0000-00-00,0000-00-00,0,6,0.0,0,1456837855,
pro_devel,1689,0,0000-00-00,0000-00-00,0,6,0.0,0,1476872628,
pro_devel,1735,500,0000-00-00,2017-03-24,9,2,0.0,0,1490321364,
pro_devel,1764,0,0000-00-00,0000-00-00,0,6,0.0,0,1460762466,
pro_devel,1861,1,0000-00-00,2017-03-12,0,2,0.0,0,1489271559,
pro_devel,1943,1,2018-04-21,2018-04-21,0,2,0.0,0,1524323551,
pro_devel,1985,0,0000-00-00,0000-00-00,0,6,0.0,0,1457712690,
pro_devel,2001,0,0000-00-00,0000-00-00,0,6,0.0,0,1479734476,
pro_devel,2142,1,0000-00-00,0000-00-00,0,6,0.0,0,1489979095,
pro_devel,2167,0,0000-00-00,0000-00-00,0,6,0.0,0,1489272539,
pro_devel,2406,7000,0000-00-00,0000-00-00,0,4,0.0,0,1471313013,
pro_devel,2498,1,0000-00-00,2017-03-12,0,2,0.0,0,1489271554,
pro_devel,2499,1,0000-00-00,2017-03-12,0,2,0.0,0,1489271549,
pro_devel,2752,6,0000-00-00,0000-00-00,0,2,0.0,0,1490446024,
pro_devel,2772,26,0000-00-00,2017-04-06,0,2,0.0,0,1491515149,
pro_devel,3002,26,0000-00-00,2017-06-09,0,2,0.0,0,1496962541,
pro_devel,3010,0,0000-00-00,0000-00-00,0,6,0.0,0,1520538646,
pro_devel,3229,0,0000-00-00,0000-00-00,0,1,0.0,0,1493746984,
pro_devel,3549,26,0000-00-00,0000-00-00,7,2,0.0,0,1462269224,
pro_devel,3588,0,0000-00-00,0000-00-00,0,1,0.0,0,1493516617,
pro_devel,3791,1,0000-00-00,0000-00-00,0,2,0.0,0,1478138679,
pro_devel,3907,0,0000-00-00,0000-00-00,0,1,0.0,0,1493723655,
pro_devel,3972,154,0000-00-00,0000-00-00,0,2,0.0,0,1494817958,
pro_devel,4053,7,0000-00-00,0000-00-00,0,2,0.0,0,1490446018,
pro_devel,4197,0,0000-00-00,0000-00-00,0,6,0.0,0,1488850474,
pro_devel,4224,0,0000-00-00,0000-00-00,0,1,0.0,0,1493516666,
pro_devel,4663,20,0000-00-00,2016-12-18,0,2,0.0,0,1482017864,
pro_devel,4722,0,0000-00-00,0000-00-00,0,1,0.0,0,1500040327,
pro_devel,4898,0,0000-00-00,0000-00-00,0,1,0.0,0,1505527591,
pro_devel,5081,15,0000-00-00,0000-00-00,6,2,0.0,0,1470969300,
pro_devel,5114,64,0000-00-00,2017-07-20,0,2,0.0,0,1500584035,
pro_devel,5231,0,0000-00-00,0000-00-00,0,1,0.0,0,1490445787,
pro_devel,5355,2,0000-00-00,0000-00-00,0,1,0.0,0,1488868940,
pro_devel,5691,0,0000-00-00,0000-00-00,0,6,0.0,0,1457415338,
pro_devel,5992,112,0000-00-00,0000-00-00,0,2,0.0,0,1487760482,
pro_devel,6033,0,0000-00-00,0000-00-00,0,6,0.0,0,1468108879,
pro_devel,6702,175,0000-00-00,2017-01-11,0,2,0.0,0,1484112137,
pro_devel,6746,0,0000-00-00,0000-00-00,0,1,0.0,0,1491316379,
pro_devel,7472,1,0000-00-00,0000-00-00,0,2,0.0,0,1485606880,
pro_devel,7661,0,0000-00-00,0000-00-00,0,1,0.0,0,1490445557,
pro_devel,8768,0,0000-00-00,0000-00-00,0,6,0.0,0,1458222340,
pro_devel,8986,0,0000-00-00,0000-00-00,0,1,0.0,0,1509828796,
pro_devel,9201,3,0000-00-00,0000-00-00,0,2,0.0,0,1478140339,
pro_devel,9253,1,0000-00-00,0000-00-00,0,1,0.0,0,1501144083,
pro_devel,9598,0,0000-00-00,0000-00-00,0,6,0.0,0,1460765512,
pro_devel,9919,25,0000-00-00,0000-00-00,0,2,0.0,0,1493405084,
pro_devel,9969,51,0000-00-00,0000-00-00,9,2,0.0,0,1467066983,
pro_devel,9982,5,0000-00-00,0000-00-00,0,2,0.0,0,1484112809,
pro_devel,9989,0,0000-00-00,0000-00-00,0,6,0.0,0,1457260156,
pro_devel,10015,73,0000-00-00,0000-00-00,0,2,0.0,0,1494817967,
pro_devel,10033,147,0000-00-00,0000-00-00,0,2,0.0,0,1520759624,
pro_devel,10087,0,0000-00-00,0000-00-00,0,6,0.0,0,1522098452,
pro_devel,10165,1,0000-00-00,0000-00-00,0,1,0.0,0,1524323856,
pro_devel,10271,8,0000-00-00,0000-00-00,0,1,0.0,0,1498792040,
pro_devel,11061,148,0000-00-00,0000-00-00,10,2,0.0,0,1471658477,
pro_devel,11111,12,0000-00-00,2017-08-02,0,2,0.0,0,1501645573,
pro_devel,11371,13,0000-00-00,2017-04-19,0,2,0.0,0,1492555661,
pro_devel,11617,0,0000-00-00,0000-00-00,0,1,0.0,0,1489655595,
pro_devel,11757,25,0000-00-00,0000-00-00,0,2,0.0,0,1500256055,
pro_devel,11771,25,0000-00-00,0000-00-00,9,2,0.0,0,1462215262,
pro_devel,11785,0,0000-00-00,0000-00-00,0,6,0.0,0,1460765492,
pro_devel,11887,0,0000-00-00,0000-00-00,0,1,0.0,0,1492722616,
pro_devel,12031,0,0000-00-00,0000-00-00,0,1,0.0,0,1497374500,
pro_devel,12189,0,0000-00-00,0000-00-00,0,1,0.0,0,1497327567,
pro_devel,12291,0,0000-00-00,0000-00-00,0,1,0.0,0,1515190020,
pro_devel,12883,12,0000-00-00,2016-11-13,0,2,0.0,0,1478988265,
pro_devel,13333,0,0000-00-00,0000-00-00,0,1,0.0,0,1497489058,
pro_devel,13601,0,0000-00-00,0000-00-00,0,1,0.0,0,1492113408,
pro_devel,14513,25,0000-00-00,0000-00-00,0,2,0.0,0,1473116781,
pro_devel,14741,12,0000-00-00,2017-03-04,0,2,0.0,0,1488593113,
pro_devel,15335,1,0000-00-00,0000-00-00,0,2,0.0,0,1485606868,
pro_devel,15417,13,0000-00-00,0000-00-00,8,2,0.0,0,1472253877,
pro_devel,15487,9,0000-00-00,0000-00-00,8,2,0.0,0,1470959881,
pro_devel,15489,73,0000-00-00,0000-00-00,0,2,0.0,0,1494817922,
pro_devel,15687,6,0000-00-00,0000-00-00,0,2,0.0,0,1488593445,
pro_devel,15699,0,0000-00-00,0000-00-00,0,6,0.0,0,1460765501,
pro_devel,15879,7,0000-00-00,0000-00-00,0,2,0.0,0,1488593378,
pro_devel,15895,0,0000-00-00,0000-00-00,0,6,0.0,0,1458222370,
pro_devel,16417,0,0000-00-00,0000-00-00,0,1,0.0,0,1498616820,
pro_devel,16498,25,0000-00-00,0000-00-00,10,2,0.0,0,1468108930,
pro_devel,16782,1,0000-00-00,2016-10-28,0,2,0.0,0,1477612748,
pro_devel,16870,1,0000-00-00,0000-00-00,0,2,0.0,0,1490321580,
pro_devel,16894,25,0000-00-00,0000-00-00,9,2,0.0,0,1462215281,
pro_devel,16916,1,0000-00-00,0000-00-00,0,2,0.0,0,1471680566,
pro_devel,16934,1,0000-00-00,0000-00-00,0,2,0.0,0,1488593479,
pro_devel,17259,1,0000-00-00,0000-00-00,0,2,0.0,0,1471680541,
pro_devel,17389,0,0000-00-00,0000-00-00,0,1,0.0,0,1497374510,
pro_devel,17909,0,0000-00-00,0000-00-00,0,1,0.0,0,1494274279,
pro_devel,18115,25,0000-00-00,0000-00-00,0,2,0.0,0,1473116761,
pro_devel,18177,1,0000-00-00,0000-00-00,0,2,0.0,0,1478550420,
pro_devel,18179,38,0000-00-00,0000-00-00,0,2,0.0,0,1478545466,
pro_devel,18277,0,0000-00-00,0000-00-00,0,6,0.0,0,1458947726,
pro_devel,18393,1,0000-00-00,0000-00-00,0,2,0.0,0,1484112928,
pro_devel,18507,12,0000-00-00,2016-10-29,0,2,0.0,0,1477775790,
pro_devel,18671,12,0000-00-00,2017-03-07,0,2,0.0,0,1488847312,
pro_devel,18679,0,0000-00-00,0000-00-00,0,1,0.0,0,1493516657,
pro_devel,18689,67,0000-00-00,0000-00-00,7,3,0.0,0,1496287149,
pro_devel,19151,0,0000-00-00,0000-00-00,0,6,0.0,0,1477343019,
pro_devel,19669,1,0000-00-00,0000-00-00,0,2,0.0,0,1471680498,
pro_devel,19671,7,0000-00-00,0000-00-00,0,2,0.0,0,1490445839,
pro_devel,19759,1,0000-00-00,2017-03-12,0,2,0.0,0,1489271319,
pro_devel,19815,0,0000-00-00,0000-00-00,0,1,0.0,0,1512651999,
pro_devel,20507,0,0000-00-00,0000-00-00,0,1,0.0,0,1493516632,
pro_devel,20583,25,0000-00-00,0000-00-00,9,2,0.0,0,1470512421,
pro_devel,20903,1,0000-00-00,0000-00-00,7,2,0.0,0,1470931227,
pro_devel,21639,148,0000-00-00,0000-00-00,0,2,0.0,0,1494817948,
pro_devel,21797,6,0000-00-00,2017-03-07,0,2,0.0,0,1488848693,
pro_devel,21881,24,0000-00-00,2017-07-20,0,2,0.0,0,1500584011,
pro_devel,22043,102,0000-00-00,2017-01-22,0,2,0.0,0,1485057980,
pro_devel,22125,1,0000-00-00,0000-00-00,0,2,0.0,0,1471680513,
pro_devel,22199,24,0000-00-00,0000-00-00,0,2,0.0,0,1477508185,
pro_devel,22265,13,0000-00-00,0000-00-00,0,2,0.0,0,1477854523,
pro_devel,22319,12,0000-00-00,2017-05-01,0,2,0.0,0,1493655951,
pro_devel,22535,0,0000-00-00,0000-00-00,0,1,0.0,0,1496885088,
pro_devel,22673,9,0000-00-00,0000-00-00,8,2,0.0,0,1470959854,
pro_devel,22777,0,0000-00-00,0000-00-00,0,6,0.0,0,1468108883,
pro_devel,22789,12,0000-00-00,2016-12-24,0,2,0.0,0,1482536143,
pro_devel,22859,1,0000-00-00,0000-00-00,0,2,0.0,0,1488593491,
pro_devel,23237,7,0000-00-00,2017-03-07,0,2,0.0,0,1488593458,
pro_devel,23251,12,0000-00-00,2017-07-24,0,2,0.0,0,1500879384,
pro_devel,23283,0,0000-00-00,0000-00-00,0,3,0.0,0,1483917769,
pro_devel,23755,24,0000-00-00,0000-00-00,8,2,0.0,0,1471288860,
pro_devel,24277,24,0000-00-00,0000-00-00,0,2,0.0,0,1478666613,
pro_devel,24405,0,0000-00-00,0000-00-00,0,6,0.0,0,1456923912,
pro_devel,24415,25,0000-00-00,0000-00-00,8,2,0.0,0,1462215296,
pro_devel,24833,22,0000-00-00,0000-00-00,0,2,0.0,0,1474224075,
pro_devel,25013,7,0000-00-00,0000-00-00,10,1,0.0,0,1506459284,
pro_devel,25241,24,0000-00-00,0000-00-00,0,2,0.0,0,1489268870,
pro_devel,25517,24,0000-00-00,2017-03-22,0,2,0.0,0,1490140284,
pro_devel,25777,12,0000-00-00,2017-07-17,0,2,0.0,0,1500305124,
pro_devel,26449,1,0000-00-00,0000-00-00,0,2,0.0,0,1489268864,
pro_devel,27601,1,0000-00-00,2017-03-07,0,2,0.0,0,1488848709,
pro_devel,27829,0,0000-00-00,0000-00-00,0,1,0.0,0,1496804580,
pro_devel,27899,12,0000-00-00,2017-05-02,0,2,0.0,0,1493720017,
pro_devel,28121,0,0000-00-00,0000-00-00,0,1,0.0,0,1499429738,
pro_devel,28171,24,0000-00-00,0000-00-00,8,2,0.0,0,1471814075,
pro_devel,28223,0,0000-00-00,0000-00-00,0,1,0.0,0,1490119672,
pro_devel,28387,12,0000-00-00,0000-00-00,7,2,0.0,0,1461200490,
pro_devel,28439,0,0000-00-00,0000-00-00,0,1,0.0,0,1497383541,
pro_devel,28497,0,0000-00-00,0000-00-00,0,3,0.0,0,1512263621,
pro_devel,28755,1,0000-00-00,0000-00-00,8,2,0.0,0,1456818016,
pro_devel,28825,12,0000-00-00,2017-05-05,0,2,0.0,0,1494017379,
pro_devel,28851,1,0000-00-00,2017-05-19,10,2,0.0,0,1495151728,
pro_devel,28891,25,0000-00-00,0000-00-00,9,2,0.0,0,1470512434,
pro_devel,28977,51,0000-00-00,0000-00-00,9,2,0.0,0,1467066923,
pro_devel,28999,0,0000-00-00,0000-00-00,0,1,0.0,0,1489271977,
pro_devel,29583,1,0000-00-00,0000-00-00,0,2,0.0,0,1471680527,
pro_devel,30015,13,0000-00-00,0000-00-00,0,2,0.0,0,1473448383,
pro_devel,30205,0,0000-00-00,0000-00-00,0,1,0.0,0,1490445809,
pro_devel,30230,0,0000-00-00,0000-00-00,0,6,0.0,0,1465567577,
pro_devel,30276,12,0000-00-00,0000-00-00,10,2,0.0,0,1457100730,
pro_devel,30311,9,0000-00-00,0000-00-00,8,2,0.0,0,1470959862,
pro_devel,30415,1,0000-00-00,0000-00-00,0,2,0.0,0,1490445899,
pro_devel,30458,1,0000-00-00,0000-00-00,0,2,0.0,0,1493720100,
pro_devel,30654,25,0000-00-00,2016-09-22,0,2,0.0,0,1474504739,
pro_devel,30694,0,0000-00-00,0000-00-00,0,6,0.0,0,1468108897,
pro_devel,30831,10,0000-00-00,2017-02-09,0,2,0.0,0,1486600514,
pro_devel,30911,12,0000-00-00,2017-05-07,0,2,0.0,0,1494147041,
pro_devel,30991,2,0000-00-00,0000-00-00,0,2,0.0,0,1498720712,
pro_devel,31043,12,0000-00-00,0000-00-00,9,2,0.0,0,1460765569,
pro_devel,31051,1,0000-00-00,0000-00-00,0,2,0.0,0,1471680552,
pro_devel,31234,0,0000-00-00,0000-00-00,0,1,0.0,0,1494017437,
pro_devel,31240,25,0000-00-00,0000-00-00,9,2,0.0,0,1474224087,
pro_devel,31297,1,0000-00-00,0000-00-00,0,2,0.0,0,1493720092,
pro_devel,31327,2,0000-00-00,2017-05-06,0,2,0.0,0,1471814148,
pro_devel,31339,12,0000-00-00,2016-12-27,0,2,0.0,0,1482798934,
pro_devel,31478,12,0000-00-00,2017-07-21,0,2,0.0,0,1500672239,
pro_devel,31490,1,0000-00-00,2017-04-25,0,2,0.0,0,1493139748,
pro_devel,31580,13,0000-00-00,0000-00-00,7,2,0.0,0,1470036340,
pro_devel,31588,25,0000-00-00,2017-04-06,0,2,0.0,0,1491433136,
pro_devel,31658,1,0000-00-00,2017-05-22,0,2,0.0,0,1495410826,
pro_devel,31710,12,0000-00-00,0000-00-00,0,2,0.0,0,1475959953,
pro_devel,31722,4,0000-00-00,2016-09-22,0,2,0.0,0,1474506272,
pro_devel,31741,13,0000-00-00,0000-00-00,0,2,0.0,0,1473448887,
pro_devel,31764,0,0000-00-00,0000-00-00,0,1,0.0,0,1502853081,
pro_devel,31772,6,0000-00-00,0000-00-00,9,2,0.0,0,1467066742,
pro_devel,31783,25,0000-00-00,2017-06-28,0,2,0.0,0,1498616268,
pro_devel,31964,13,0000-00-00,0000-00-00,9,2,0.0,0,1470155942,
pro_devel,32015,3,0000-00-00,2017-05-05,0,2,0.0,0,1494017910,
pro_devel,32032,0,0000-00-00,0000-00-00,0,1,0.0,0,1492320071,
pro_devel,32105,0,0000-00-00,0000-00-00,0,1,0.0,0,1489275185,
pro_devel,32182,12,0000-00-00,0000-00-00,0,2,0.0,0,1476872471,
pro_devel,32245,26,0000-00-00,2017-03-18,0,2,0.0,0,1489837163,
pro_devel,32281,1,0000-00-00,2016-11-19,0,2,0.0,0,1479524445,
pro_devel,32282,13,0000-00-00,2016-09-25,8,2,0.0,0,1474803594,
pro_devel,32360,0,0000-00-00,0000-00-00,0,1,0.0,0,1496804700,
pro_devel,32437,1,0000-00-00,0000-00-00,0,2,0.0,0,1482868971,
pro_devel,32494,24,0000-00-00,2016-12-18,0,2,0.0,0,1482075504,
pro_devel,32542,12,0000-00-00,2017-08-02,0,2,0.0,0,1501624854,
pro_devel,32615,12,0000-00-00,2017-04-17,0,2,0.0,0,1492451699,
